Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Experimental Condition [Media],Experimental Condition [Steps],Experimental Condition [Flow Control],Comment [Preculture],Source Name,Comment [Image File Path],Comment [Image File Type],Channels,Processed Data File
switch_lacIoe,20180116_20180118_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 12h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.45/0.65,- ASC662[p_lacI]: OD=0.317 (used 15ml out of 20ml),20180116,Julou_2020_lacInduction_RawImages/20180116/20180118_gfpFlatfield/20180118_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe,20180123_20180118_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 12h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.45/0.65,- ASC662[p_lacI]: OD=0.060 (used 20ml out of 20ml),20180123,Julou_2020_lacInduction_RawImages/20180123/20180118_gfpFlatfield/20180118_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe,20180123_glu_lac_lacIoe_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 12h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.45/0.65,- ASC662[p_lacI]: OD=0.060 (used 20ml out of 20ml),20180123,Julou_2020_lacInduction_RawImages/20180123/20180123_glu_lac_lacIoe_1/20180123_glu_lac_lacIoe_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe,20180214_20180214_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 12h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.65/0.7,- ASC662[p_lacI]: OD=0.055 (used 15ml out of 20ml),20180214,Julou_2020_lacInduction_RawImages/20180214/20180214_gfpFlatfield/20180214_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe,20180214_glu_lac_lacIoe_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 12h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.65/0.7,- ASC662[p_lacI]: OD=0.055 (used 15ml out of 20ml),20180214,Julou_2020_lacInduction_RawImages/20180214/20180214_glu_lac_lacIoe_1/20180214_glu_lac_lacIoe_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe_withIPTG10uM,20180119_20180118_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 10uM IPTG + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.05/0.6,- ASC662[p_lacI]: OD=0.250 (used 15ml out of 20ml),20180119,Julou_2020_lacInduction_RawImages/20180119/20180118_gfpFlatfield/20180118_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe_withIPTG10uM,20180119_glu_lac_LacIoe_IPTG10uM_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 10uM IPTG + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.05/0.6,- ASC662[p_lacI]: OD=0.250 (used 15ml out of 20ml),20180119,Julou_2020_lacInduction_RawImages/20180119/20180119_glu_lac_LacIoe_IPTG10uM_1/20180119_glu_lac_LacIoe_IPTG10uM_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_lacIPTG5uM,20180316_20180315_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG+ 1/100 PB + 1/250 beads,6h: A | 6h: B | ,pressure 15mL | pressure: 2460 / 2140 | flow: 2.3/0.75,- ASC662: OD=0.39 (used 15ml out of 20ml),20180316,Julou_2020_lacInduction_RawImages/20180316/20180315_gfpFlatfield/20180315_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_lacIPTG5uM,20180316_glu_lacIPTG5uM_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG+ 1/100 PB + 1/250 beads,6h: A | 6h: B | ,pressure 15mL | pressure: 2460 / 2140 | flow: 2.3/0.75,- ASC662: OD=0.39 (used 15ml out of 20ml),20180316,Julou_2020_lacInduction_RawImages/20180316/20180316_glu_lacIPTG5uM_1/20180316_glu_lacIPTG5uM_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_preIPTG5uM,20180514_gluIPTG5uM_lac_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),,,,,20180514,Julou_2020_lacInduction_RawImages/20180514/20180514_gluIPTG5uM_lac_1/20180514_gluIPTG5uM_lac_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_preIPTG5uM,20180515_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),,,,,20180514,Julou_2020_lacInduction_RawImages/20180514/20180515_gfpFlatfield/20180515_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_preIPTG5uM,20180531_gluIPTG5uM_lac_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | ,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.365 (used 10ml out of 20ml),20180531,Julou_2020_lacInduction_RawImages/20180531/20180531_gluIPTG5uM_lac_1/20180531_gluIPTG5uM_lac_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_preIPTG5uM,20180531_20180604_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | ,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.365 (used 10ml out of 20ml),20180531,Julou_2020_lacInduction_RawImages/20180531/20180604_gfpFlatfield/20180604_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe_preIPTG10uM,20180604_20180604_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_RawImages/20180604/20180604_gfpFlatfield/20180604_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_RawImages/20180604/20180604_gluIPTG10uM_lac_lacIoe_1/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_RawImages/20171114/20171114_glcLac_lac_switch_1/20171114_glcLac_lac_switch_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_glcLac_lac,2017111_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_RawImages/20171114/2017111_gfpFlatfield/2017111_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_glcLac_lac,201801009_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.8/0.55,- ASC662: OD=0.377 (used 10ml out of 20ml),20180108,Julou_2020_lacInduction_RawImages/20180108/201801009_gfpFlatfield/201801009_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_glcLac_lac,20180108_gluLac_lac_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.8/0.55,- ASC662: OD=0.377 (used 10ml out of 20ml),20180108,Julou_2020_lacInduction_RawImages/20180108/20180108_gluLac_lac_1/20180108_gluLac_lac_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_glcLac_lac,20180604_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B | 16h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow:,- ASC662: OD=0.17?? (used 15ml out of 20ml),20180606,Julou_2020_lacInduction_RawImages/20180606/20180604_gfpFlatfield/20180604_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_glcLac_lac,20180606_gluLac_lac_switch16h_resaved_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B | 16h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow:,- ASC662: OD=0.17?? (used 15ml out of 20ml),20180606,Julou_2020_lacInduction_RawImages/20180606/20180606_gluLac_lac_switch16h_resaved/20180606_gluLac_lac_switch16h_resaved_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_ramp15min,20170901_switch_glu_lac_ramp15min_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.002% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,10h: A | 4h: B | 4h: A,pressure 15mL | pressure: 2100/1900 | flow: 1.65/0.5 | 1.90/0.7,- ASC662: OD~0.2 (used 10ml out of 10ml),20170901,Julou_2020_lacInduction_RawImages/20170901/20170901_switch_glu_lac_ramp15min_1/20170901_switch_glu_lac_ramp15min_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_ramp15min,20170902_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.002% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,10h: A | 4h: B | 4h: A,pressure 15mL | pressure: 2100/1900 | flow: 1.65/0.5 | 1.90/0.7,- ASC662: OD~0.2 (used 10ml out of 10ml),20170901,Julou_2020_lacInduction_RawImages/20170901/20170902_gfpFlatfield/20170902_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_ramp40min,20171121_glu_lac_ramp40min_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h20: A | 40': ramp | 4h: B,pressure 15mL | pressure: 2460/2140 | flow: 2.6/0.7,- ASC662: OD=0.220 (used 10ml out of 15ml),20171121,Julou_2020_lacInduction_RawImages/20171121/20171121_glu_lac_ramp40min_1/20171121_glu_lac_ramp40min_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_ramp40min,20171122_fluo_ramp40min_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h20: A | 40': ramp | 4h: B,pressure 15mL | pressure: 2460/2140 | flow: 2.6/0.7,- ASC662: OD=0.220 (used 10ml out of 15ml),20171121,Julou_2020_lacInduction_RawImages/20171121/20171122_fluo_ramp40min_1/20171122_fluo_ramp40min_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_ramp40min,20171122_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h20: A | 40': ramp | 4h: B,pressure 15mL | pressure: 2460/2140 | flow: 2.6/0.7,- ASC662: OD=0.220 (used 10ml out of 15ml),20171121,Julou_2020_lacInduction_RawImages/20171121/20171122_gfpFlatfield/20171122_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_ramp40min,20180319_glu_lac_ramp40min_1_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.1% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h20: A | 40': ramp | 4h: B,pressure 15mL | pressure: 2460/2140 | flow: 2.5/0.45 | ,- ASC662: OD=0.190 (used 15ml out of 20ml),20180319,Julou_2020_lacInduction_RawImages/20180319/20180319_glu_lac_ramp40min_1/20180319_glu_lac_ramp40min_1_MMStack.ome.tif,raw,"Phase Contrast, GFP [epifluorescence]",
switch_ramp40min,20180320_gfpFlatfield_MMStack.ome.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.1% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h20: A | 40': ramp | 4h: B,pressure 15mL | pressure: 2460/2140 | flow: 2.5/0.45 | ,- ASC662: OD=0.190 (used 15ml out of 20ml),20180319,Julou_2020_lacInduction_RawImages/20180319/20180320_gfpFlatfield/20180320_gfpFlatfield_MMStack.ome.tif,flatfield,"Phase Contrast, GFP [epifluorescence]",
switch_06h,20151204_switch6h_pos0_GL01_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL01/20151204_switch6h_pos0_GL01_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL01_frames.txt
switch_06h,20151204_switch6h_pos0_GL02_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL02/20151204_switch6h_pos0_GL02_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL02_frames.txt
switch_06h,20151204_switch6h_pos0_GL03_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL03/20151204_switch6h_pos0_GL03_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL03_frames.txt
switch_06h,20151204_switch6h_pos0_GL05_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL05/20151204_switch6h_pos0_GL05_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL05_frames.txt
switch_06h,20151204_switch6h_pos0_GL06_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL06/20151204_switch6h_pos0_GL06_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL06_frames.txt
switch_06h,20151204_switch6h_pos0_GL09_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL09/20151204_switch6h_pos0_GL09_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL09_frames.txt
switch_06h,20151204_switch6h_pos0_GL10_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL10/20151204_switch6h_pos0_GL10_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL10_frames.txt
switch_06h,20151204_switch6h_pos0_GL11_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL11/20151204_switch6h_pos0_GL11_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL11_frames.txt
switch_06h,20151204_switch6h_pos0_GL12_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL12/20151204_switch6h_pos0_GL12_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL12_frames.txt
switch_06h,20151204_switch6h_pos0_GL13_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL13/20151204_switch6h_pos0_GL13_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL13_frames.txt
switch_06h,20151204_switch6h_pos0_GL14_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL14/20151204_switch6h_pos0_GL14_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL14_frames.txt
switch_06h,20151204_switch6h_pos0_GL19_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL19/20151204_switch6h_pos0_GL19_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL19_frames.txt
switch_06h,20151204_switch6h_pos0_GL20_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos0_GL20/20151204_switch6h_pos0_GL20_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos0_GL20_frames.txt
switch_06h,20151204_switch6h_pos1_GL01_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos1_GL01/20151204_switch6h_pos1_GL01_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos1_GL01_frames.txt
switch_06h,20151204_switch6h_pos1_GL03_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos1_GL03/20151204_switch6h_pos1_GL03_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos1_GL03_frames.txt
switch_06h,20151204_switch6h_pos1_GL04_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos1_GL04/20151204_switch6h_pos1_GL04_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos1_GL04_frames.txt
switch_06h,20151204_switch6h_pos1_GL06_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 6h: A | 4h: B | 6h: A | 4h: B,syringe 5mL,ASC662,20151204,Julou_2020_lacInduction_GL_Images/20151204/20151204_switch6h_curated/20151204_switch6h_pos1_GL06/20151204_switch6h_pos1_GL06_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20151204/20151204_switch6h_pos1_GL06_frames.txt
